t,rpm,PE,uF,EmergP
425.22,121.696536380697,6470.86016325361,0.91861001653618,-2.15615885894943
425.24,121.696525140557,6470.85896793006,0.918609931691491,-2.09902168305093
425.26,121.696513901854,6470.85777275937,0.918609846857644,-2.0415565588593
425.28,121.696502664587,6470.85657774152,0.918609762034638,-1.98381373367064
425.3,121.696491428756,6470.85538287648,0.918609677222471,-1.92584458866937
425.32,121.69648019436,6470.85418816421,0.918609592421139,-1.86770156588358
425.34,121.6964689614,6470.85299360469,0.918609507630643,-1.80943809269466
425.36,121.696457729875,6470.85179919789,0.918609422850978,-1.75110850402337
425.38,121.696446499784,6470.85060494377,0.918609338082143,-1.69276796231588
425.4,121.696435271128,6470.84941084231,0.918609253324136,-1.63447237546382
425.42,121.696424043906,6470.84821689348,0.918609168576954,-1.57627831279333
425.44,121.696412818118,6470.84702309724,0.918609083840596,-1.5182429192603
425.46,121.696401593764,6470.84582945357,0.91860899911506,-1.46042382799782
425.48,121.696390370843,6470.84463596243,0.918608914400343,-1.40287907136176
425.5,121.696379149355,6470.8434426238,0.918608829696443,-1.34566699062447
425.52,121.6963679293,6470.84224943764,0.918608745003358,-1.28884614447115
425.54,121.696356710677,6470.84105640393,0.918608660321085,-1.23247521645414
425.56,121.696345493486,6470.83986352263,0.918608575649623,-1.17661292156671
425.58,121.696334277728,6470.83867079372,0.91860849098897,-1.12131791209162
425.6,121.696323063401,6470.83747821716,0.918608406339124,-1.06664868289659
425.62,121.696311850505,6470.83628579293,0.918608321700081,-1.01266347633391
425.64,121.69630063904,6470.83509352099,0.918608237071841,-0.959420186914633
425.66,121.696289429007,6470.83390140131,0.9186081524544,-0.90697626592395
425.68,121.696278220403,6470.83270943387,0.918608067847758,-0.85538862614738
425.7,121.69626701323,6470.83151761863,0.918607983251911,-0.80471354687317
425.72,121.696255807487,6470.83032595556,0.918607898666858,-0.755006579345921
425.74,121.696244603173,6470.82913444463,0.918607814092595,-0.706322452835255
425.76,121.696233400289,6470.82794308581,0.918607729529123,-0.658714981490815
425.78,121.696222198833,6470.82675187908,0.918607644976437,-0.612236972151899
425.8,121.696210998807,6470.82556082439,0.918607560434535,-0.566940133278082
425.82,121.696199800209,6470.82436992172,0.918607475903417,-0.522874985166447
425.84,121.696188603039,6470.82317917105,0.918607391383079,-0.480090771619786
425.86,121.696177407297,6470.82198857233,0.91860730687352,-0.438635373230028
425.88,121.696166212983,6470.82079812554,0.918607222374737,-0.398555222432767
425.9,121.696155020096,6470.81960783065,0.918607137886728,-0.359895220494179
425.92,121.696143828636,6470.81841768763,0.91860705340949,-0.322698656585589
425.94,121.696132638603,6470.81722769644,0.918606968943023,-0.287007129091708
425.96,121.696121449996,6470.81603785706,0.918606884487323,-0.252860469308901
425.98,121.696110262816,6470.81484816946,0.918606800042388,-0.220296667672356
426,121.696099077061,6470.8136586336,0.918606715608217,-0.189351802654945
426.02,121.696087892732,6470.81246924945,0.918606631184806,-0.160059972474468
426.04,121.696076709828,6470.81128001699,0.918606546772155,-0.132453229740824
426.06,121.69606552835,6470.81009093619,0.918606462370261,-0.106561519172789
426.08,121.696054348296,6470.80890200701,0.918606377979121,-0.0824126185021594
426.1,121.696043169667,6470.80771322942,0.918606293598733,-0.0600320826883434
426.12,121.696031992461,6470.80652460339,0.918606209229096,-0.0394431915510802
426.14,121.69602081668,6470.80533612889,0.918606124870206,-0.0206669009301637
426.16,121.696009642322,6470.80414780589,0.918606040522063,-0.00372179747099777
426.18,121.695998469396,6470.80295963519,0.918605956184721,0.0113759428682849
426.2,121.69598729797,6470.80177162425,0.918605871858713,0.0246125925006422
426.22,121.695976128134,6470.80058378243,0.9186057875447,0.0359769060024786
426.24,121.695964959959,6470.79939611734,0.918605703243225,0.0454601499395006
426.26,121.695953793501,6470.79820863494,0.918605618954709,0.0530561286576452
426.28,121.695942628801,6470.7970213396,0.918605534679463,0.0587612059764546
426.3,121.695931465885,6470.79583423414,0.918605450417687,0.0625743227311544
426.32,121.695920304766,6470.79464731988,0.918605366169475,0.064497010115498
426.34,121.695909145443,6470.79346059674,0.918605281934821,0.0645333987836278
426.36,121.695897987903,6470.79227406322,0.918605197713619,0.0626902236801454
426.38,121.695886832118,6470.79108771653,0.918605113505671,0.0589768245709892
426.4,121.695875678051,6470.78990155262,0.918605029310688,0.053405142256274
426.42,121.695864525652,6470.78871556621,0.918604945128297,0.0459897104556228
426.44,121.69585337486,6470.78752975087,0.918604860958041,0.0367476433635652
426.46,121.695842225606,6470.78634409909,0.918604776799388,0.0256986188742996
426.48,121.695831077808,6470.78515860231,0.918604692651728,0.0128648574956052
426.5,121.695819931377,6470.78397325097,0.918604608514383,-0.00172890303632833
426.52,121.695808786238,6470.78278803718,0.918604524386795,-0.0180554374089015
426.54,121.695797642383,6470.78160296003,0.918604440268899,-0.0360850666206529
426.56,121.695786499817,6470.78041802001,0.918604356160727,-0.0557856960591159
426.58,121.695775358543,6470.77923321759,0.918604272062315,-0.0771228577235492
426.6,121.695764218567,6470.77804855321,0.918604187973693,-0.100059756530865
426.62,121.695753079891,6470.77686402729,0.918604103894893,-0.124557320645422
426.64,121.695741942521,6470.77567964026,0.918604019825943,-0.150574255757354
426.66,121.695730806459,6470.77449539251,0.918603935766871,-0.178067103232995
426.68,121.69571967171,6470.77331128443,0.918603851717705,-0.206990302051851
426.7,121.695708538276,6470.77212731637,0.918603767678471,-0.237296254437146
426.72,121.695697406162,6470.7709434887,0.918603683649194,-0.268935395081124
426.74,121.695686275369,6470.76975980175,0.918603599629898,-0.301856263860528
426.76,121.695675145902,6470.76857625585,0.918603515620605,-0.336005581928295
426.78,121.695664017763,6470.7673928513,0.918603431621339,-0.371328331066104
426.8,121.695652890956,6470.76620958842,0.91860334763212,-0.407767836171484
426.82,121.695641765482,6470.76502646749,0.91860326365297,-0.445265850750683
426.84,121.695630641344,6470.76384348878,0.918603179683907,-0.483762645282801
426.86,121.695619518546,6470.76266065256,0.91860309572495,-0.523197098310485
426.88,121.695608397088,6470.76147795909,0.918603011776118,-0.563506790118152
426.9,121.695597276975,6470.76029540861,0.918602927837428,-0.604628098840553
426.92,121.695586158207,6470.75911300135,0.918602843908897,-0.646496298849178
426.94,121.695575040787,6470.75793073754,0.91860275999054,-0.689045661258069
426.96,121.695563924717,6470.7567486174,0.918602676082373,-0.732209556382681
426.98,121.695552809999,6470.75556664113,0.918602592184411,-0.775920557985942
427,121.695541697792,6470.75438493203,0.918602508305404,-0.820110549140665
427.02,121.695530598339,6470.75320457936,0.918602424522671,-0.864710829534676
427.04,121.695519513481,6470.75202577882,0.918602340850103,-0.909652224035862
427.06,121.695508442733,6470.75084847895,0.918602257284046,-0.954865192346231
427.08,121.69549738563,6470.74967263015,0.918602173820979,-1.00027993955934
427.1,121.69548634172,6470.74849818459,0.91860209045751,-1.04582652743403
427.12,121.695475310572,6470.74732509618,0.918602007190364,-1.09143498620367
427.14,121.695464291767,6470.7461533205,0.91860192401639,-1.1370354267302
427.16,121.695453284903,6470.7449828147,0.918601840932546,-1.18255815281764
427.18,121.69544228959,6470.7438135375,0.918601757935901,-1.22793377349426
427.2,121.695431305456,6470.74264544909,0.918601675023632,-1.27309331507705
427.22,121.695420332138,6470.74147851113,0.918601592193015,-1.3179683328264
427.24,121.69540936929,6470.74031268661,0.918601509441423,-1.36249102200411
427.26,121.695398416576,6470.73914793989,0.918601426766328,-1.40659432814765
427.28,121.695387473673,6470.7379842366,0.918601344165289,-1.45021205637091
427.3,121.69537654027,6470.73682154361,0.918601261635955,-1.49327897950737
427.32,121.695365616065,6470.73565982899,0.91860117917606,-1.53573094491198
427.34,121.69535470077,6470.73449906195,0.918601096783418,-1.57750497973812
427.36,121.695343794106,6470.73333921283,0.918601014455922,-1.61853939451025
427.38,121.695332895804,6470.732180253,0.918600932191544,-1.65877388481612
427.4,121.695322005603,6470.73102215491,0.918600849988324,-1.69814963094215
427.42,121.695311123255,6470.72986489196,0.918600767844377,-1.73660939528206
427.44,121.695300248519,6470.72870843853,0.918600685757883,-1.77409761735094
427.46,121.695289381161,6470.72755276992,0.918600603727089,-1.81056050624109
427.48,121.695278520959,6470.72639786232,0.918600521750305,-1.84594613035756
427.5,121.695267667696,6470.72524369277,0.918600439825902,-1.88020450428354
427.52,121.695256821164,6470.72409023915,0.918600357952309,-1.91328767261779
427.54,121.695245981163,6470.72293748013,0.918600276128012,-1.94514979064537
427.56,121.695235147499,6470.72178539514,0.918600194351552,-1.97574720169377
427.58,121.695224319986,6470.72063396436,0.918600112621521,-2.00503851104803
427.6,121.695213498445,6470.71948316869,0.918600030936563,-2.0329846562872
427.62,121.695202682702,6470.7183329897,0.918599949295372,-2.05954897392402
427.64,121.695191872589,6470.71718340964,0.918599867696685,-2.08469726222878
427.66,121.695181067947,6470.7160344114,0.91859978613929,-2.10839784012615
427.68,121.69517026862,6470.71488597846,0.918599704622013,-2.13062160206065
427.7,121.695159474458,6470.71373809493,0.918599623143727,-2.15134206873452
427.72,121.695148685317,6470.71259074546,0.918599541703342,-2.1705354336254
427.74,121.695137901058,6470.71144391528,0.91859946029981,-2.18818060520116
427.76,121.695127121548,6470.71029759014,0.918599378932118,-2.20425924475642
427.78,121.695116346657,6470.7091517563,0.918599297599293,-2.21875579979885
427.8,121.69510557626,6470.70800640051,0.918599216300393,-2.23165753292824
427.82,121.695094810237,6470.70686151002,0.918599135034513,-2.24295454615033
427.84,121.695084048473,6470.70571707251,0.91859905380078,-2.25263980058137
427.86,121.695073290857,6470.70457307611,0.91859897259835,-2.26070913150544
427.88,121.69506253728,6470.7034295094,0.918598891426413,-2.26716125875326
427.9,121.695051787639,6470.70228636134,0.918598810284185,-2.27199779237964
427.92,121.695041041833,6470.70114362131,0.918598729170912,-2.27522323362659
427.94,121.695030299768,6470.70000127906,0.918598648085867,-2.27684497116453
427.96,121.695019561349,6470.69885932471,0.918598567028349,-2.27687327261276
427.98,121.695008826487,6470.69771774874,0.918598485997681,-2.27532127135108
428,121.694998095096,6470.69657654197,0.918598404993213,-2.27220494863683
428.02,121.694987367092,6470.69543569554,0.918598324014315,-2.26754311105636
428.04,121.694976642396,6470.69429520092,0.918598243060382,-2.26135736334153
428.06,121.69496592093,6470.6931550499,0.91859816213083,-2.25367207659554
428.08,121.69495520262,6470.69201523454,0.918598081225097,-2.24451435197525
428.1,121.694944487393,6470.69087574718,0.91859800034264,-2.23391397988841
428.12,121.69493377518,6470.68973658047,0.918597919482935,-2.22190339476932
428.14,121.694923065914,6470.6885977273,0.918597838645479,-2.20851762550781
428.16,121.694912359532,6470.68745918081,0.918597757829784,-2.19379424160619
428.18,121.69490165597,6470.68632093441,0.918597677035382,-2.17777329515845
428.2,121.69489095517,6470.68518298172,0.918597596261822,-2.16049725873845
428.22,121.694880257073,6470.68404531661,0.918597515508668,-2.1420109593034
428.24,121.694869561623,6470.68290793316,0.918597434775498,-2.12236150821886
428.26,121.694858868768,6470.68177082566,0.91859735406191,-2.10159822751863
428.28,121.694848178454,6470.68063398861,0.918597273367511,-2.07977257252266
428.3,121.694837490634,6470.67949741671,0.918597192691926,-2.056938050938
428.32,121.694826805257,6470.67836110485,0.918597112034792,-2.0331501385792
428.34,121.694816122279,6470.6772250481,0.918597031395758,-2.00846619184128
428.36,121.694805441653,6470.6760892417,0.918596950774488,-1.98294535707804
428.38,121.694794763338,6470.67495368106,0.918596870170655,-1.95664847702632
428.4,121.694784087292,6470.67381836178,0.918596789583947,-1.92963799443789
428.42,121.694773413474,6470.67268327958,0.918596709014061,-1.90197785307571
428.44,121.694762741846,6470.67154843038,0.918596628460706,-1.87373339623714
428.46,121.694752072371,6470.67041381019,0.9185965479236,-1.84497126297549
428.48,121.694741405012,6470.66927941522,0.918596467402472,-1.81575928218837
428.5,121.694730739736,6470.66814524176,0.918596386897062,-1.78616636475175
428.52,121.694720076508,6470.66701128628,0.918596306407116,-1.75626239387487
428.54,121.694709415297,6470.66587754535,0.918596225932393,-1.72611811386083
428.56,121.694698756072,6470.66474401567,0.918596145472657,-1.69580501745712
428.58,121.694688098802,6470.66361069406,0.918596065027684,-1.66539523197925
428.6,121.69467744346,6470.66247757745,0.918595984597254,-1.63496140440229
428.62,121.694666790016,6470.66134466288,0.918595904181159,-1.60457658560403
428.64,121.694656138444,6470.66021194749,0.918595823779195,-1.57431411395713
428.66,121.694645488718,6470.65907942854,0.918595743391167,-1.54424749846046
428.68,121.694634840814,6470.65794710337,0.918595663016887,-1.51445030160219
428.7,121.694624194707,6470.65681496942,0.918595582656174,-1.48499602215103
428.72,121.694613550374,6470.65568302423,0.918595502308851,-1.45595797806731
428.74,121.694602907793,6470.65455126542,0.918595421974751,-1.42740918972823
428.76,121.694592266942,6470.65341969069,0.918595341653711,-1.39942226366004
428.78,121.6945816278,6470.65228829783,0.918595261345573,-1.37206927696814
428.8,121.694570990347,6470.6511570847,0.918595181050185,-1.34542166265762
428.82,121.694560354565,6470.65002604925,0.918595100767403,-1.31955009602953
428.84,121.694549720433,6470.6488951895,0.918595020497085,-1.29452438234395
428.86,121.694539087935,6470.64776450352,0.918594940239094,-1.27041334593024
428.88,121.694528457052,6470.64663398948,0.918594859993301,-1.24728472092908
428.9,121.694517827769,6470.64550364559,0.918594779759578,-1.2252050438442
428.92,121.694507200069,6470.64437347013,0.918594699537805,-1.20423954807915
428.94,121.694496573936,6470.64324346145,0.918594619327862,-1.18445206063132
428.96,121.694485949355,6470.64211361796,0.918594539129637,-1.16590490111185
428.98,121.694475326312,6470.64098393809,0.918594458943021,-1.14865878325538
429,121.694464704794,6470.63985442039,0.918594378767907,-1.13277271907866
429.02,121.694454084785,6470.6387250634,0.918594298604195,-1.11830392584269
429.04,121.694443466274,6470.63759586575,0.918594218451785,-1.10530773597039
429.06,121.694432849248,6470.6364668261,0.918594138310584,-1.09383751006239
429.08,121.694422233694,6470.63533794316,0.918594058180499,-1.08394455315051
429.1,121.694411619602,6470.6342092157,0.918593978061443,-1.07567803432386
429.12,121.694401006959,6470.63308064251,0.918593897953331,-1.06908490985369
429.14,121.694390395756,6470.63195222243,0.918593817856081,-1.06420984993879
429.16,121.694379785981,6470.63082395436,0.918593737769613,-1.06109516918807
429.18,121.694369177624,6470.62969583722,0.918593657693851,-1.05978076094672
429.2,121.694358570675,6470.62856786997,0.918593577628721,-1.06030403556897
429.22,121.694347965126,6470.6274400516,0.918593497574153,-1.06269986273342
429.24,121.694337360967,6470.62631238115,0.918593417530077,-1.06700051788605
429.26,121.694326758189,6470.62518485769,0.918593337496428,-1.07323563289562
429.28,121.694316156784,6470.62405748032,0.918593257473141,-1.08143215099134
429.3,121.694305556744,6470.62293024816,0.918593177460155,-1.09161428605123
429.32,121.69429495806,6470.62180316039,0.918593097457411,-1.1038034862981
429.34,121.694284360726,6470.62067621619,0.91859301746485,-1.11801840245559
429.36,121.694273764733,6470.61954941478,0.918592937482419,-1.1342748604054
429.38,121.694263170075,6470.6184227554,0.918592857510062,-1.15258583838368
429.4,121.694252576745,6470.61729623733,0.918592777547728,-1.17296144874192
429.42,121.694241984737,6470.61616985986,0.918592697595368,-1.19540892429253
429.44,121.694231394043,6470.61504362233,0.918592617652933,-1.21993260925288
429.46,121.694220804658,6470.61391752406,0.918592537720377,-1.24653395478877
429.48,121.694210216576,6470.61279156444,0.918592457797655,-1.27521151915558
429.5,121.69419962979,6470.61166574284,0.918592377884724,-1.30596097242492
429.52,121.694189044297,6470.61054005869,0.918592297981542,-1.33877510577672
429.54,121.694178460089,6470.6094145114,0.918592218088067,-1.37364384532986
429.56,121.694167877163,6470.60828910044,0.918592138204263,-1.41055427047609
429.58,121.694157295512,6470.60716382527,0.91859205833009,-1.44949063667532
429.6,121.694146715133,6470.60603868538,0.918591978465513,-1.49043440266062
429.62,121.69413613602,6470.60491368027,0.918591898610495,-1.5333642619963
429.64,121.694125558169,6470.60378880947,0.918591818765004,-1.5782561789249
429.66,121.694114981576,6470.6026640725,0.918591738929006,-1.62508342842915
429.68,121.694104406236,6470.60153946893,0.91859165910247,-1.67381664043
429.7,121.694093832146,6470.60041499832,0.918591579285365,-1.72442384803705
429.72,121.694083259301,6470.59929066027,0.918591499477662,-1.77687053975585
429.74,121.694072687698,6470.59816645435,0.918591419679331,-1.83111971555132
429.76,121.694062117333,6470.59704238019,0.918591339890346,-1.8871319466689
429.78,121.694051548203,6470.5959184374,0.918591260110679,-1.94486543909117
429.8,121.694040980303,6470.59479462564,0.918591180340305,-2.00427610052026
429.82,121.694030413632,6470.59367094453,0.918591100579198,-2.06531761075966
429.84,121.694019848185,6470.59254739374,0.918591020827336,-2.12794149536482
429.86,121.694009283959,6470.59142397295,0.918590941084693,-2.19209720243003
429.88,121.693998720952,6470.59030068183,0.918590861351248,-2.25773218237333
429.9,121.693988159161,6470.58917752008,0.918590781626979,-2.32479197057162
429.92,121.693977598582,6470.5880544874,0.918590701911865,-2.39322027270052
429.94,121.693967039213,6470.5869315835,0.918590622205885,-2.46295905262603
429.96,121.693956481052,6470.5858088081,0.918590542509019,-2.53394862268934
429.98,121.693945924096,6470.58468616094,0.918590462821249,-2.60612773622487
430,121.693935368342,6470.58356364174,0.918590383142555,-2.67943368215036
430.02,121.693924813789,6470.58244125027,0.91859030347292,-2.75380238145836
430.04,121.693914260433,6470.58131898627,0.918590223812327,-2.82916848544209
430.06,121.693903708273,6470.58019684951,0.918590144160758,-2.90546547548204
430.08,121.693893157306,6470.57907483976,0.918590064518198,-2.98262576422184
430.1,121.693882607531,6470.5779529568,0.918589984884631,-3.06058079795368
430.12,121.693872058945,6470.57683120041,0.918589905260041,-3.13926116003703
430.14,121.693861511546,6470.57570957038,0.918589825644414,-3.21859667517592
430.16,121.693850965333,6470.57458806652,0.918589746037736,-3.29851651436781
430.18,121.693840420304,6470.57346668863,0.918589666439992,-3.37894930034961
430.2,121.693829876456,6470.57234543651,0.918589586851168,-3.45982321335973
430.22,121.693819333788,6470.57122430998,0.918589507271253,-3.5410660970336
430.24,121.693808792299,6470.57010330887,0.918589427700233,-3.62260556425311
430.26,121.693798251987,6470.56898243299,0.918589348138096,-3.70436910277538
430.28,121.69378771285,6470.5678616822,0.91858926858483,-3.78628418045556
430.3,121.693777174886,6470.56674105632,0.918589189040424,-3.86827834989195
430.32,121.693766638095,6470.56562055518,0.918589109504866,-3.95027935231825
430.34,121.693756102475,6470.56450017865,0.918589029978146,-4.03221522056683
430.36,121.693745568024,6470.56337992657,0.918588950460253,-4.11401438093413
430.38,121.693735034741,6470.5622597988,0.918588870951176,-4.19560575378201
430.4,121.693724502625,6470.5611397952,0.918588791450907,-4.27691885270441
430.42,121.693713971674,6470.56001991563,0.918588711959434,-4.35788388210221
430.44,121.693703441887,6470.55890015995,0.918588632476749,-4.43843183300539
430.46,121.693692913264,6470.55778052805,0.918588553002843,-4.51849457698703
430.48,121.693682385802,6470.55666101979,0.918588473537706,-4.59800495801806
430.5,121.693671859501,6470.55554163505,0.91858839408133,-4.67689688211773
430.52,121.693661334359,6470.55442237372,0.918588314633707,-4.75510540465518
430.54,121.693650810376,6470.55330323568,0.918588235194829,-4.83256681516594
430.56,121.69364028755,6470.55218422082,0.918588155764687,-4.90921871954775
430.58,121.693629765881,6470.55106532902,0.918588076343274,-4.98500011951463
430.6,121.693619245367,6470.54994656018,0.918587996930582,-5.05985148917925
430.62,121.693608726007,6470.54882791421,0.918587917526604,-5.13371484865135
430.64,121.693598207801,6470.54770939099,0.918587838131333,-5.206533834542
430.66,121.693587690747,6470.54659099043,0.918587758744762,-5.27825376726658
430.68,121.693577174845,6470.54547271244,0.918587679366883,-5.34882171504765
430.7,121.693566660094,6470.54435455692,0.918587599997691,-5.41818655452897
430.72,121.693556146493,6470.54323652377,0.918587520637179,-5.48629902790977
430.74,121.693545634041,6470.54211861292,0.918587441285341,-5.55311179652237
430.76,121.693535122737,6470.54100082428,0.91858736194217,-5.61857949078137
430.78,121.69352461258,6470.53988315775,0.918587282607661,-5.68265875643658
430.8,121.693514103571,6470.53876561326,0.918587203281807,-5.74530829707019
430.82,121.693503595707,6470.53764819073,0.918587123964603,-5.80648891278915
430.84,121.693493088988,6470.53653089007,0.918587044656044,-5.86616353506378
430.86,121.693482583414,6470.53541371122,0.918586965356123,-5.9242972576773
430.88,121.693472078983,6470.53429665409,0.918586886064836,-5.98085736375556
430.9,121.693461575696,6470.53317971861,0.918586806782178,-6.03581334885091
430.92,121.693451073551,6470.53206290471,0.918586727508142,-6.08913694006588
430.94,121.693440572548,6470.53094621232,0.918586648242724,-6.14080211120773
430.96,121.693430072686,6470.52982964138,0.91858656898592,-6.19078509396939
430.98,121.693419573964,6470.5287131918,0.918586489737724,-6.23906438514438
431,121.693409076382,6470.52759686353,0.918586410498132,-6.28562074988659
431.02,121.693398579939,6470.5264806565,0.918586331267139,-6.33043722103492
431.04,121.693388084635,6470.52536457064,0.91858625204474,-6.37349909452776
431.06,121.693377590469,6470.5242486059,0.918586172830932,-6.41479392094292
431.08,121.69336709744,6470.52313276221,0.918586093625709,-6.45431149320045
431.1,121.693356605549,6470.52201703952,0.918586014429068,-6.49204383047833
431.12,121.693346114793,6470.52090143776,0.918585935241005,-6.52798515838999
431.14,121.693335625173,6470.51978595687,0.918585856061514,-6.56213188549056
431.16,121.693325136689,6470.51867059681,0.918585776890593,-6.59448257617075
431.18,121.693314649339,6470.5175553575,0.918585697728237,-6.6250379200168
431.2,121.693304163123,6470.5164402389,0.918585618574442,-6.6538006977128
431.22,121.693293678041,6470.51532524096,0.918585539429204,-6.68077574357083
431.24,121.693283194093,6470.51421036361,0.91858546029252,-6.7059699047794
431.26,121.693272711277,6470.51309560681,0.918585381164386,-6.72939199746544
431.28,121.693262229593,6470.51198097051,0.918585302044798,-6.75105275967377
431.3,121.693251749041,6470.51086645465,0.918585222933753,-6.77096480136717
431.32,121.69324126962,6470.50975205918,0.918585143831247,-6.78914255156247
431.34,121.69323079133,6470.50863778406,0.918585064737276,-6.80560220271548
431.36,121.69322031417,6470.50752362924,0.918584985651838,-6.8203616524782
431.38,121.69320983814,6470.50640959466,0.918584906574928,-6.83344044295243
431.4,121.693199363239,6470.50529568028,0.918584827506543,-6.84485969756804
431.42,121.693188889468,6470.50418188605,0.91858474844668,-6.85464205572162
431.44,121.693178416825,6470.50306821194,0.918584669395336,-6.86281160530774
431.46,121.69316794531,6470.50195465788,0.918584590352508,-6.86939381328555
431.48,121.693157474923,6470.50084122384,0.918584511318192,-6.87441545442393
431.5,121.693147005663,6470.49972790977,0.918584432292385,-6.87790453836627
431.52,121.69313653753,6470.49861471564,0.918584353275084,-6.87989023516731
431.54,121.693126070523,6470.49750164138,0.918584274266286,-6.88040279945025
431.56,121.693115604643,6470.49638868697,0.918584195265987,-6.8794734933334
431.58,121.693105139888,6470.49527585235,0.918584116274186,-6.87713450828405
431.6,121.693094676258,6470.4941631375,0.918584037290878,-6.87341888605121
431.62,121.693084213753,6470.49305054235,0.918583958316061,-6.86836043883252
431.64,121.693073752373,6470.49193806688,0.918583879349733,-6.8619936688337
431.66,121.693063292117,6470.49082571104,0.918583800391888,-6.8543536873754
431.68,121.693052832984,6470.48971347479,0.918583721442526,-6.84547613370452
431.7,121.693042374975,6470.4886013581,0.918583642501644,-6.83539709366788
431.72,121.693031918089,6470.48748936092,0.918583563569238,-6.82415301840222
431.74,121.693021462325,6470.4863774832,0.918583484645305,-6.81178064319722
431.76,121.693011007684,6470.48526572492,0.918583405729844,-6.79831690668631
431.78,121.693000554164,6470.48415408604,0.91858332682285,-6.78379887051624
431.8,121.692990101766,6470.48304256651,0.918583247924322,-6.76826363964993
431.82,121.692979650489,6470.48193116629,0.918583169034257,-6.7517482834486
431.84,121.692969200333,6470.48081988536,0.918583090152651,-6.73428975768258
431.86,121.692958751297,6470.47970872367,0.918583011279503,-6.71592482761696
431.88,121.692948303382,6470.47859768118,0.918582932414809,-6.69668999231019
431.9,121.692937856586,6470.47748675786,0.918582853558568,-6.67662141026985
431.92,121.692927410909,6470.47637595367,0.918582774710776,-6.6557548265976
431.94,121.692916966351,6470.47526526856,0.91858269587143,-6.63412550175993
431.96,121.692906522912,6470.47415470252,0.918582617040529,-6.61176814210941
431.98,121.692896080592,6470.47304425549,0.918582538218069,-6.58871683228581
432,121.692885639389,6470.47193392745,0.918582459404048,-6.56500496961507
432.02,121.692875199304,6470.47082371836,0.918582380598464,-6.5406652006247
432.04,121.692864760336,6470.46971362818,0.918582301801313,-6.51572935978792
432.06,121.692854322485,6470.46860365687,0.918582223012594,-6.49022841060201
432.08,121.692843885751,6470.4674938044,0.918582144232304,-6.46419238910571
432.1,121.692833450134,6470.46638407074,0.91858206546044,-6.43765034993322
432.12,121.692823015632,6470.46527445585,0.918581986697,-6.41063031499471
432.14,121.692812582246,6470.46416495969,0.918581907941981,-6.38315922487381
432.16,121.692802149975,6470.46305558224,0.918581829195381,-6.35526289302022
432.18,121.692791718819,6470.46194632344,0.918581750457198,-6.3269659628162
432.2,121.692781288778,6470.46083718328,0.918581671727429,-6.29829186758425
432.22,121.692770859851,6470.45972816172,0.918581593006071,-6.26926279360142
432.24,121.692760432038,6470.45861925872,0.918581514293122,-6.23989964617936
432.26,121.692750005339,6470.45751047424,0.91858143558858,-6.21022201885908
432.28,121.692739579754,6470.45640180826,0.918581356892442,-6.18024816577024
432.3,121.692729155281,6470.45529326074,0.918581278204706,-6.149994977191
432.32,121.692718731921,6470.45418483165,0.91858119952537,-6.11947795834456
432.34,121.692708309674,6470.45307652094,0.91858112085443,-6.08871121145676
432.36,121.692697888539,6470.4519683286,0.918581042191886,-6.05770742109986
432.38,121.692687468515,6470.45086025458,0.918580963537733,-6.02647784283044
432.4,121.692677049603,6470.44975229885,0.918580884891971,-5.99503229513596
432.42,121.692666631803,6470.44864446138,0.918580806254595,-5.96337915468748
432.44,121.692656215113,6470.44753674213,0.918580727625606,-5.93152535489521
432.46,121.692645799533,6470.44642914108,0.918580649004999,-5.89947638775565
432.48,121.692635385064,6470.44532165818,0.918580570392772,-5.86723630897406
432.5,121.692624971705,6470.44421429341,0.918580491788924,-5.83480774633755
432.52,121.692614559455,6470.44310704673,0.918580413193451,-5.80219191130909
432.54,121.692604148315,6470.44199991811,0.918580334606351,-5.76938861380832
432.56,121.692593738283,6470.44089290751,0.918580256027623,-5.73639628013702
432.58,121.692583329361,6470.4397860149,0.918580177457263,-5.70321197400024
432.6,121.692572921546,6470.43867924026,0.91858009889527,-5.66983142057086
432.62,121.69256251484,6470.43757258354,0.918580020341641,-5.63624903354009
432.64,121.692552109242,6470.43646604471,0.918579941796373,-5.60245794508756
432.66,121.692541704751,6470.43535962375,0.918579863259466,-5.56845003870121
432.68,121.692531301367,6470.43425332062,0.918579784730915,-5.53421598477381
432.7,121.69252089909,6470.43314713528,0.918579706210718,-5.49974527889337
432.72,121.692510497919,6470.4320410677,0.918579627698875,-5.46502628274502
432.74,121.692500097855,6470.43093511786,0.918579549195381,-5.43004626753328
432.76,121.692489698896,6470.42982928571,0.918579470700235,-5.39479145983017
432.78,121.692479301044,6470.42872357123,0.918579392213435,-5.35924708975122
432.8,121.692468904296,6470.42761797438,0.918579313734978,-5.32339744135754
432.82,121.692458508654,6470.42651249514,0.918579235264862,-5.28722590517446
432.84,121.692448114116,6470.42540713346,0.918579156803085,-5.25071503271945
432.86,121.692437720682,6470.42430188932,0.918579078349644,-5.21384659292403
432.88,121.692427328353,6470.42319676268,0.918578999904537,-5.17660163033112
432.9,121.692416937128,6470.42209175351,0.918578921467762,-5.13896052495099
432.92,121.692406547006,6470.42098686178,0.918578843039316,-5.10090305364953
432.94,121.692396157987,6470.41988208746,0.918578764619197,-5.06240845294422
432.96,121.692385770071,6470.41877743051,0.918578686207403,-5.02345548308082
